510820.106383 789925.528074 796112.294319
397059.175058 720985.645327 215013.963077
32191.088841 57648.955343 697991.636363
268735.619499 285438.695825 984158.551937
841666.157594 599458.283397 88467.498079
796409.460675 922545.180478 738866.213425
355126.672627 281929.154045 300600.188979
315889.400948 648609.553316 25764.194882
428559.467825 206464.438166 205657.348753
835740.746632 559553.718684 275856.133987
141725.805246 806694.866333 379052.047081
692109.601775 524877.775851 114569.089265
439033.467981 140157.473324 208637.326880
588875.550353 75101.570140 543922.953447
856719.497133 37153.142460 262678.910641
286683.267926 961477.130255 165245.576838
239912.174733 631859.983183 354018.350026
228362.356783 726303.954226 695987.352456
391244.590292 502557.516744 326934.151210
135342.321990 409928.150745 191721.505415
246811.145369 316516.460615 42873.242023
951555.196562 854057.679282 861403.183098
603858.306415 687896.015887 71314.498623
725922.223276 610993.098332 326499.012143
605510.583816 28093.345738 380755.367042
392896.373150 634868.619146 932800.567155
981665.447723 271783.716297 208260.030465
238537.721245 167033.198037 549328.088467
562644.537916 318002.755152 136860.736126
545185.790854 953709.478246 850784.322433
323050.256405 829650.944895 72598.013617
80162.397080 773876.145803 160222.271747
415469.415013 734604.359027 687078.002357
661709.392163 372837.008636 471479.521721
922534.381512 210964.674130 657988.850379
656426.053986 235705.511521 740448.989036
72819.971430 523031.270692 20965.450427
915842.145264 379354.346869 801945.879012
151290.213655 745102.349537 774525.115250
85720.866542 220105.346584 248946.703673
607940.242702 188522.074741 348879.433047
636105.604598 533665.882623 987332.050642
819560.899331 277670.668797 900668.722633
600427.427231 980246.171958 632308.928283
988384.627343 138768.749681 512077.813511
777466.699744 354653.245993 139998.001019
920807.223364 777428.480794 695902.851708
407471.491956 894225.065830 916945.375356
845600.442138 657829.836568 402421.084487
124392.525830 412770.063505 930578.475791
584779.714746 498105.868458 25246.088615
181400.291992 417699.640214 805436.317267
609019.176423 960415.240678 211291.224824
